TimeOfDay	Time	Pulse	Skin Conductance	Heart Rate
12:24:17.513	199.36	-0.0529754	336.183	67.4157
12:24:17.523	199.37	-0.00983264	336.183	67.4157
12:24:17.533	199.38	0.0137603	336.183	67.4157
12:24:17.543	199.39	0.0291458	336.183	67.4157
12:24:17.553	199.4	0.0435514	336.183	67.4157
12:24:17.563	199.41	0.0266937	336.183	67.4157
12:24:17.573	199.42	0.0323722	336.183	67.4157
12:24:17.583	199.43	0.029537	336.183	67.4157
12:24:17.593	199.44	0.0147296	336.183	67.4157
12:24:17.603	199.45	-0.0189917	336.184	67.4157
12:24:17.613	199.46	-0.00279939	336.184	67.4157
12:24:17.623	199.47	0.0132901	336.184	67.4157
12:24:17.633	199.48	-0.0135303	336.184	67.4157
12:24:17.643	199.49	-0.0399636	336.184	67.4157
12:24:17.653	199.5	-0.00891241	336.184	67.4157
12:24:17.663	199.51	-0.00847761	336.184	67.4157
12:24:17.673	199.52	-0.024133	336.184	67.4157
12:24:17.683	199.53	-0.0458287	336.184	67.4157
12:24:17.693	199.54	-0.0848257	336.184	67.4157
12:24:17.703	199.55	-0.0702585	336.184	67.4157
12:24:17.713	199.56	-0.0516567	336.184	67.4157
12:24:17.723	199.57	-0.0281882	336.184	67.4157
12:24:17.733	199.58	-0.0173578	336.184	67.4157
12:24:17.743	199.59	-0.00734136	336.184	67.4157
12:24:17.753	199.6	-0.00924583	336.184	67.4157
12:24:17.763	199.61	-0.0417013	336.184	67.4157
12:24:17.773	199.62	-0.0368311	336.184	67.4157
12:24:17.783	199.63	-0.000936116	336.184	67.4157
12:24:17.793	199.64	0.0213266	336.185	67.4157
12:24:17.803	199.65	0.0317916	336.185	67.4157
12:24:17.813	199.66	0.0468537	336.185	67.4157
12:24:17.823	199.67	0.059043	336.185	67.4157
12:24:17.833	199.68	0.0473283	336.185	67.4157
12:24:17.843	199.69	0.0108384	336.185	67.4157
12:24:17.853	199.7	-0.0319621	336.185	67.4157
12:24:17.863	199.71	-0.0811822	336.185	67.4157
12:24:17.873	199.72	-0.116714	336.185	67.4157
12:24:17.883	199.73	-0.119571	336.185	67.4157
12:24:17.893	199.74	-0.103067	336.185	67.4157
12:24:17.903	199.75	-0.0957975	336.185	67.4157
12:24:17.913	199.76	-0.0586677	336.185	67.4157
12:24:17.923	199.77	-0.0279705	336.185	67.4157
12:24:17.933	199.78	0.0132373	336.185	67.4157
12:24:17.943	199.79	0.079232	336.185	67.4157
12:24:17.953	199.8	0.145573	336.186	67.4157
12:24:17.963	199.81	0.202932	336.186	67.4157
12:24:17.973	199.82	0.245657	336.186	67.4157
12:24:17.983	199.83	0.258043	336.186	68.1818
12:24:17.993	199.84	0.23634	336.186	68.1818
12:24:18.003	199.85	0.195503	336.186	68.1818
12:24:18.013	199.86	0.149395	336.186	68.1818
12:24:18.023	199.87	0.106543	336.186	68.1818
12:24:18.033	199.88	0.0464426	336.186	68.1818
12:24:18.043	199.89	-0.036205	336.186	68.1818
12:24:18.053	199.9	-0.0938588	336.186	68.1818
12:24:18.063	199.91	-0.105714	336.186	68.1818
12:24:18.073	199.92	-0.0925958	336.186	68.1818
12:24:18.083	199.93	-0.0717695	336.186	68.1818
12:24:18.093	199.94	-0.0440812	336.187	68.1818
12:24:18.103	199.95	-0.0214103	336.187	68.1818
12:24:18.113	199.96	-0.0143404	336.187	68.1818
12:24:18.123	199.97	-0.0190066	336.187	68.1818
12:24:18.133	199.98	-0.0301775	336.187	68.1818
12:24:18.143	199.99	-0.0411873	336.187	68.1818
12:24:18.153	200	-0.0444946	336.187	68.1818
12:24:18.163	200.01	-0.0385013	336.187	68.1818
12:24:18.173	200.02	-0.0134647	336.187	68.1818
12:24:18.183	200.03	0.0169668	336.188	68.1818
12:24:18.193	200.04	0.0341764	336.188	68.1818
12:24:18.203	200.05	0.0425166	336.188	68.1818
12:24:18.213	200.06	0.0375807	336.188	68.1818
12:24:18.223	200.07	0.00750502	336.188	68.1818
12:24:18.233	200.08	-0.0174232	336.188	68.1818
12:24:18.243	200.09	-0.0181406	336.189	68.1818
12:24:18.253	200.1	-0.0132182	336.189	68.1818
12:24:18.263	200.11	-0.0226564	336.189	68.1818
12:24:18.273	200.12	-0.0209352	336.19	68.1818
12:24:18.283	200.13	-0.0108787	336.19	68.1818
12:24:18.293	200.14	0.00421859	336.19	68.1818
12:24:18.303	200.15	0.0190799	336.191	68.1818
12:24:18.313	200.16	0.0348857	336.191	68.1818
12:24:18.323	200.17	0.0417091	336.191	68.1818
12:24:18.333	200.18	0.0234947	336.192	68.1818
12:24:18.343	200.19	-0.0324741	336.192	68.1818
12:24:18.353	200.2	-0.0895561	336.193	68.1818
12:24:18.363	200.21	-0.101381	336.193	68.1818
12:24:18.373	200.22	-0.0815056	336.194	68.1818
12:24:18.383	200.23	-0.0618886	336.194	68.1818
12:24:18.393	200.24	-0.0346614	336.195	68.1818
12:24:18.403	200.25	-0.00376598	336.196	68.1818
12:24:18.413	200.26	0.0112451	336.196	68.1818
12:24:18.423	200.27	0.0102006	336.197	68.1818
12:24:18.433	200.28	0.0109057	336.198	68.1818
12:24:18.443	200.29	0.030136	336.198	68.1818
12:24:18.453	200.3	0.0402467	336.199	68.1818
12:24:18.463	200.31	0.0237254	336.2	68.1818
12:24:18.473	200.32	-0.00744495	336.201	68.1818
12:24:18.483	200.33	-0.0111098	336.201	68.1818
12:24:18.493	200.34	0.00363519	336.202	68.1818
12:24:18.503	200.35	-0.00594329	336.203	68.1818
12:24:18.513	200.36	-0.0163469	336.204	68.1818
12:24:18.523	200.37	-0.0191683	336.205	68.1818
12:24:18.533	200.38	-0.0399684	336.206	68.1818
12:24:18.543	200.39	-0.106571	336.207	68.1818
12:24:18.553	200.4	-0.126986	336.208	68.1818
12:24:18.563	200.41	-0.0838755	336.209	68.1818
12:24:18.573	200.42	-0.0542505	336.21	68.1818
12:24:18.583	200.43	-0.0619573	336.211	68.1818
12:24:18.593	200.44	-0.0573037	336.212	68.1818
12:24:18.603	200.45	0.0162507	336.213	68.1818
12:24:18.613	200.46	0.0653408	336.214	68.1818
12:24:18.623	200.47	0.0706015	336.215	68.1818
12:24:18.633	200.48	0.0576319	336.216	68.1818
12:24:18.643	200.49	0.0380828	336.217	68.1818
12:24:18.653	200.5	0.0159881	336.218	68.1818
12:24:18.663	200.51	-0.0050776	336.219	68.1818
12:24:18.673	200.52	0.0173317	336.22	68.1818
12:24:18.683	200.53	0.0389607	336.221	68.1818
12:24:18.693	200.54	0.035471	336.222	68.1818
12:24:18.703	200.55	0.0183233	336.224	68.1818
12:24:18.713	200.56	0.00244947	336.225	68.1818
12:24:18.723	200.57	-0.0412605	336.226	68.1818
12:24:18.733	200.58	-0.0895107	336.227	68.1818
12:24:18.743	200.59	-0.0933472	336.228	68.1818
12:24:18.753	200.6	-0.082612	336.229	68.1818
12:24:18.763	200.61	-0.0770355	336.231	68.1818
12:24:18.773	200.62	-0.079052	336.232	68.1818
12:24:18.783	200.63	-0.0763755	336.233	68.1818
12:24:18.793	200.64	-0.0621795	336.234	68.1818
12:24:18.803	200.65	-0.0223915	336.235	68.1818
12:24:18.813	200.66	0.0515499	336.236	68.1818
12:24:18.823	200.67	0.145297	336.237	68.1818
12:24:18.833	200.68	0.206296	336.238	68.1818
12:24:18.843	200.69	0.218594	336.24	68.1818
12:24:18.853	200.7	0.235099	336.241	68.1818
12:24:18.863	200.71	0.238644	336.242	206.897
12:24:18.873	200.72	0.217532	336.243	206.897
12:24:18.883	200.73	0.173276	336.244	206.897
12:24:18.893	200.74	0.133694	336.245	206.897
12:24:18.903	200.75	0.0951527	336.246	206.897
12:24:18.913	200.76	0.0510923	336.247	206.897
12:24:18.923	200.77	0.033719	336.248	206.897
12:24:18.933	200.78	0.00825502	336.249	206.897
12:24:18.943	200.79	-0.0299542	336.25	206.897
12:24:18.953	200.8	-0.0563954	336.251	206.897
12:24:18.963	200.81	-0.0670421	336.252	206.897
12:24:18.973	200.82	-0.067481	336.253	206.897
12:24:18.983	200.83	-0.0574595	336.254	206.897
12:24:18.993	200.84	-0.037057	336.255	206.897
12:24:19.003	200.85	-0.0276686	336.256	206.897
12:24:19.013	200.86	-0.041308	336.257	206.897
12:24:19.023	200.87	-0.0604273	336.258	206.897
12:24:19.033	200.88	-0.0743532	336.259	206.897
12:24:19.043	200.89	-0.0860755	336.26	206.897
12:24:19.053	200.9	-0.0836452	336.261	206.897
12:24:19.063	200.91	-0.0678184	336.262	206.897
12:24:19.073	200.92	-0.0544425	336.263	206.897
12:24:19.083	200.93	-0.0471221	336.263	206.897
12:24:19.093	200.94	-0.0322297	336.264	206.897
12:24:19.103	200.95	-0.0184252	336.265	206.897
12:24:19.113	200.96	0.00659187	336.266	206.897
12:24:19.123	200.97	0.0619788	336.267	206.897
12:24:19.133	200.98	0.112878	336.268	206.897
12:24:19.143	200.99	0.157393	336.269	206.897
12:24:19.153	201	0.177931	336.27	98.3607
12:24:19.163	201.01	0.147095	336.271	98.3607
12:24:19.173	201.02	0.0651454	336.272	98.3607
12:24:19.183	201.03	-0.0252985	336.273	98.3607
12:24:19.193	201.04	-0.0764349	336.274	98.3607
12:24:19.203	201.05	-0.124122	336.274	98.3607
12:24:19.213	201.06	-0.154253	336.275	98.3607
12:24:19.223	201.07	-0.154384	336.276	98.3607
12:24:19.233	201.08	-0.137089	336.277	98.3607
12:24:19.243	201.09	-0.115264	336.278	98.3607
12:24:19.253	201.1	-0.0936036	336.279	98.3607
12:24:19.263	201.11	-0.0607872	336.28	98.3607
12:24:19.273	201.12	-0.034474	336.281	98.3607
12:24:19.283	201.13	-0.0190963	336.282	98.3607
12:24:19.293	201.14	0.00778155	336.283	98.3607
12:24:19.303	201.15	0.0310913	336.284	98.3607
12:24:19.313	201.16	0.0186233	336.284	98.3607
12:24:19.323	201.17	-0.0070031	336.285	98.3607
12:24:19.333	201.18	-0.0191462	336.286	98.3607
12:24:19.343	201.19	-0.0200433	336.287	98.3607
12:24:19.353	201.2	-0.0124128	336.288	98.3607
12:24:19.363	201.21	-0.0077287	336.289	98.3607
12:24:19.373	201.22	-0.0194374	336.29	98.3607
12:24:19.383	201.23	-0.0358686	336.291	98.3607
12:24:19.393	201.24	-0.066966	336.292	98.3607
12:24:19.403	201.25	-0.0841916	336.292	98.3607
12:24:19.413	201.26	-0.0753219	336.293	98.3607
12:24:19.423	201.27	-0.0472302	336.294	98.3607
12:24:19.433	201.28	-0.0140708	336.295	98.3607
12:24:19.443	201.29	0.0149224	336.296	98.3607
12:24:19.453	201.3	0.0332729	336.297	98.3607
12:24:19.463	201.31	0.0343464	336.298	98.3607
12:24:19.473	201.32	0.021434	336.298	98.3607
12:24:19.483	201.33	0.00530339	336.299	98.3607
12:24:19.493	201.34	-0.0057654	336.3	98.3607
12:24:19.503	201.35	-0.00663598	336.301	98.3607
12:24:19.513	201.36	-0.0154766	336.302	98.3607
12:24:19.523	201.37	-0.0274116	336.303	98.3607
12:24:19.533	201.38	-0.0277428	336.303	98.3607
12:24:19.543	201.39	-0.0225697	336.304	98.3607
12:24:19.553	201.4	-0.0289521	336.305	98.3607
12:24:19.563	201.41	-0.0504073	336.306	98.3607
12:24:19.573	201.42	-0.0533004	336.306	98.3607
12:24:19.583	201.43	-0.0443722	336.307	98.3607
12:24:19.593	201.44	-0.0212445	336.308	98.3607
12:24:19.603	201.45	0.00994012	336.309	98.3607
12:24:19.613	201.46	0.0361908	336.31	98.3607
12:24:19.623	201.47	0.0530299	336.31	98.3607
12:24:19.633	201.48	0.0597542	336.311	98.3607
12:24:19.643	201.49	0.0530882	336.312	98.3607
12:24:19.653	201.5	0.0483108	336.312	98.3607
12:24:19.663	201.51	0.0448283	336.313	98.3607
12:24:19.673	201.52	0.0185755	336.314	98.3607
12:24:19.683	201.53	-0.024341	336.315	98.3607
12:24:19.693	201.54	-0.0306133	336.315	98.3607
12:24:19.703	201.55	-0.00471753	336.316	98.3607
12:24:19.713	201.56	0.0284099	336.316	98.3607
12:24:19.723	201.57	0.063649	336.317	98.3607
12:24:19.733	201.58	0.103295	336.318	98.3607
12:24:19.743	201.59	0.145812	336.318	98.3607
12:24:19.753	201.6	0.169444	336.319	98.3607
12:24:19.763	201.61	0.176179	336.32	428.571
12:24:19.773	201.62	0.175407	336.32	428.571
12:24:19.783	201.63	0.161819	336.321	428.571
12:24:19.793	201.64	0.139759	336.321	428.571
12:24:19.803	201.65	0.1062	336.322	428.571
12:24:19.813	201.66	0.0564783	336.322	428.571
12:24:19.823	201.67	0.013659	336.323	428.571
12:24:19.833	201.68	-0.0206759	336.324	428.571
12:24:19.843	201.69	-0.0542119	336.324	428.571
12:24:19.853	201.7	-0.0565531	336.325	428.571
12:24:19.863	201.71	-0.0152578	336.325	428.571
12:24:19.873	201.72	0.0345275	336.326	428.571
12:24:19.883	201.73	0.0603824	336.326	428.571
12:24:19.893	201.74	0.0968787	336.327	428.571
12:24:19.903	201.75	0.128815	336.327	272.727
12:24:19.913	201.76	0.101492	336.327	272.727
12:24:19.923	201.77	0.0312805	336.328	272.727
12:24:19.933	201.78	-0.0449958	336.328	272.727
12:24:19.943	201.79	-0.0877479	336.329	272.727
12:24:19.953	201.8	-0.135414	336.329	272.727
12:24:19.963	201.81	-0.156926	336.329	272.727
12:24:19.973	201.82	-0.165659	336.33	272.727
12:24:19.983	201.83	-0.146498	336.33	272.727
12:24:19.993	201.84	-0.103156	336.331	272.727
12:24:20.003	201.85	-0.0710959	336.331	272.727
12:24:20.013	201.86	-0.0341532	336.331	272.727
12:24:20.023	201.87	0.00742456	336.332	272.727
12:24:20.033	201.88	0.0465432	336.332	272.727
12:24:20.043	201.89	0.044089	336.332	272.727
12:24:20.053	201.9	0.0164323	336.333	272.727
12:24:20.063	201.91	-0.0317271	336.333	272.727
12:24:20.073	201.92	-0.0474139	336.333	272.727
12:24:20.083	201.93	-0.0165239	336.333	272.727
12:24:20.093	201.94	0.0263557	336.334	272.727
12:24:20.103	201.95	0.0805271	336.334	272.727
12:24:20.113	201.96	0.130319	336.334	272.727
12:24:20.123	201.97	0.150806	336.335	103.448
12:24:20.133	201.98	0.136775	336.335	103.448
12:24:20.143	201.99	0.0991296	336.335	103.448
12:24:20.153	202	0.0537634	336.335	103.448
12:24:20.163	202.01	-0.00809724	336.335	103.448
12:24:20.173	202.02	-0.060145	336.336	103.448
12:24:20.183	202.03	-0.0935947	336.336	103.448
12:24:20.193	202.04	-0.0887345	336.336	103.448
12:24:20.203	202.05	-0.0582822	336.336	103.448
12:24:20.213	202.06	-0.00511815	336.336	103.448
12:24:20.223	202.07	0.0445034	336.337	103.448
12:24:20.233	202.08	0.0527115	336.337	103.448
12:24:20.243	202.09	0.0151675	336.337	103.448
12:24:20.253	202.1	-0.02599	336.337	103.448
12:24:20.263	202.11	-0.0835089	336.337	103.448
12:24:20.273	202.12	-0.121478	336.337	103.448
12:24:20.283	202.13	-0.108254	336.337	103.448
12:24:20.293	202.14	-0.0850871	336.338	103.448
12:24:20.303	202.15	-0.0697756	336.338	103.448
12:24:20.313	202.16	-0.071161	336.338	103.448
12:24:20.323	202.17	-0.0750268	336.338	103.448
12:24:20.333	202.18	-0.0715329	336.338	103.448
12:24:20.343	202.19	-0.0467003	336.338	103.448
12:24:20.353	202.2	-0.0100783	336.338	103.448
12:24:20.363	202.21	0.0286048	336.338	103.448
12:24:20.373	202.22	0.0714518	336.338	103.448
12:24:20.383	202.23	0.0738815	336.339	103.448
12:24:20.393	202.24	0.0390256	336.339	103.448
12:24:20.403	202.25	0.00454937	336.339	103.448
12:24:20.413	202.26	-0.0455902	336.339	103.448
12:24:20.423	202.27	-0.0912141	336.339	103.448
12:24:20.433	202.28	-0.107746	336.339	103.448
12:24:20.443	202.29	-0.115951	336.339	103.448
12:24:20.453	202.3	-0.118158	336.339	103.448
12:24:20.463	202.31	-0.107386	336.339	103.448
12:24:20.473	202.32	-0.0926888	336.339	103.448
12:24:20.483	202.33	-0.0647477	336.339	103.448
12:24:20.493	202.34	-0.0278661	336.339	103.448
12:24:20.503	202.35	0.000764309	336.339	103.448
12:24:20.513	202.36	0.0291689	336.339	103.448
12:24:20.523	202.37	0.0720151	336.339	103.448
12:24:20.533	202.38	0.104802	336.339	103.448
12:24:20.543	202.39	0.0953425	336.339	103.448
12:24:20.553	202.4	0.0682296	336.339	103.448
12:24:20.563	202.41	0.0334979	336.339	103.448
12:24:20.573	202.42	-0.00330061	336.34	103.448
12:24:20.583	202.43	-0.00938242	336.34	103.448
12:24:20.593	202.44	0.00516434	336.34	103.448
12:24:20.603	202.45	0.00285018	336.34	103.448
12:24:20.613	202.46	-0.00237644	336.34	103.448
12:24:20.623	202.47	-0.00940383	336.34	103.448
12:24:20.633	202.48	-0.0142553	336.34	103.448
12:24:20.643	202.49	0.00908889	336.34	103.448
12:24:20.653	202.5	0.0335929	336.34	103.448
12:24:20.663	202.51	0.0543402	336.34	103.448
12:24:20.673	202.52	0.106525	336.34	103.448
12:24:20.683	202.53	0.159159	336.34	103.448
12:24:20.693	202.54	0.189413	336.34	103.448
12:24:20.703	202.55	0.194626	336.34	62.5
12:24:20.713	202.56	0.171479	336.34	62.5
12:24:20.723	202.57	0.110671	336.34	62.5
12:24:20.733	202.58	0.0298134	336.34	62.5
12:24:20.743	202.59	-0.0368264	336.34	62.5
12:24:20.753	202.6	-0.0843558	336.34	62.5
12:24:20.763	202.61	-0.11345	336.34	62.5
12:24:20.773	202.62	-0.127729	336.34	62.5
12:24:20.783	202.63	-0.125027	336.34	62.5
12:24:20.793	202.64	-0.1033	336.34	62.5
12:24:20.803	202.65	-0.0814229	336.34	62.5
12:24:20.813	202.66	-0.0618376	336.34	62.5
12:24:20.823	202.67	-0.040615	336.34	62.5
12:24:20.833	202.68	-0.0186746	336.34	62.5
12:24:20.843	202.69	0.000606326	336.34	62.5
12:24:20.853	202.7	0.0122581	336.34	62.5
12:24:20.863	202.71	0.0160294	336.341	62.5
12:24:20.873	202.72	0.0178427	336.341	62.5
12:24:20.883	202.73	0.0188476	336.341	62.5
12:24:20.893	202.74	0.00983945	336.341	62.5
12:24:20.903	202.75	0.00838688	336.341	62.5
12:24:20.913	202.76	0.0138968	336.341	62.5
12:24:20.923	202.77	0.019213	336.341	62.5
12:24:20.933	202.78	-0.000221954	336.342	62.5
12:24:20.943	202.79	-0.0205924	336.342	62.5
12:24:20.953	202.8	-0.00831699	336.342	62.5
12:24:20.963	202.81	-0.00159939	336.342	62.5
12:24:20.973	202.82	-0.0054792	336.342	62.5
12:24:20.983	202.83	-0.00787861	336.342	62.5
12:24:20.993	202.84	-0.00528955	336.343	62.5
12:24:21.003	202.85	-0.00314232	336.343	62.5
12:24:21.013	202.86	0.00559693	336.343	62.5
12:24:21.023	202.87	0.0211237	336.343	62.5
12:24:21.033	202.88	0.0262361	336.343	62.5
12:24:21.043	202.89	0.0256614	336.343	62.5
12:24:21.053	202.9	0.0323734	336.344	62.5
12:24:21.063	202.91	0.0395736	336.344	62.5
12:24:21.073	202.92	0.0424117	336.344	62.5
12:24:21.083	202.93	0.0473644	336.344	62.5
12:24:21.093	202.94	0.0377133	336.344	62.5
12:24:21.103	202.95	0.0284763	336.344	62.5
12:24:21.113	202.96	0.0231512	336.345	62.5
12:24:21.123	202.97	0.00661211	336.345	62.5
12:24:21.133	202.98	-0.0196857	336.345	62.5
12:24:21.143	202.99	-0.0311358	336.345	62.5
12:24:21.153	203	-0.0376052	336.345	62.5
12:24:21.163	203.01	-0.0223793	336.345	62.5
12:24:21.173	203.02	-0.00445047	336.346	62.5
12:24:21.183	203.03	-0.0114392	336.346	62.5
12:24:21.193	203.04	-0.0174172	336.346	62.5
12:24:21.203	203.05	-0.000840944	336.346	62.5
12:24:21.213	203.06	0.0264708	336.346	62.5
12:24:21.223	203.07	0.0425488	336.346	62.5
12:24:21.233	203.08	0.0415108	336.346	62.5
12:24:21.243	203.09	0.0624039	336.347	62.5
12:24:21.253	203.1	0.0453965	336.347	62.5
12:24:21.263	203.11	0.0338137	336.347	62.5
12:24:21.273	203.12	0.00226345	336.347	62.5
12:24:21.283	203.13	-0.0283801	336.347	62.5
12:24:21.293	203.14	-0.0396871	336.347	62.5
12:24:21.303	203.15	-0.0482731	336.347	62.5
12:24:21.313	203.16	-0.0571923	336.347	62.5
12:24:21.323	203.17	-0.077641	336.348	62.5
12:24:21.333	203.18	-0.109254	336.348	62.5
12:24:21.343	203.19	-0.11204	336.348	62.5
12:24:21.353	203.2	-0.0786666	336.348	62.5
12:24:21.363	203.21	-0.0423357	336.348	62.5
12:24:21.373	203.22	-0.0110217	336.348	62.5
12:24:21.383	203.23	0.0157286	336.348	62.5
12:24:21.393	203.24	0.0334086	336.348	62.5
12:24:21.403	203.25	0.0329741	336.348	62.5
12:24:21.413	203.26	0.00647217	336.349	62.5
12:24:21.423	203.27	-0.0362937	336.349	62.5
12:24:21.433	203.28	-0.0653005	336.349	62.5
12:24:21.443	203.29	-0.0772939	336.349	62.5
12:24:21.453	203.3	-0.0745948	336.349	62.5
12:24:21.463	203.31	-0.0657956	336.35	62.5
12:24:21.473	203.32	-0.0592487	336.35	62.5
12:24:21.483	203.33	-0.0517381	336.35	62.5
12:24:21.493	203.34	-0.0402073	336.35	62.5
12:24:21.503	203.35	-0.0238038	336.351	62.5
12:24:21.513	203.36	0.0123292	336.351	62.5
12:24:21.523	203.37	0.0210225	336.351	62.5
12:24:21.533	203.38	0.030077	336.352	62.5
12:24:21.543	203.39	0.0471739	336.352	62.5
12:24:21.553	203.4	0.0598838	336.352	62.5
12:24:21.563	203.41	0.0592462	336.353	62.5
12:24:21.573	203.42	0.0425406	336.353	62.5
12:24:21.583	203.43	0.0195268	336.354	62.5
12:24:21.593	203.44	-0.00643709	336.354	62.5
12:24:21.603	203.45	-0.00288263	336.354	62.5
12:24:21.613	203.46	0.018423	336.355	62.5
12:24:21.623	203.47	0.0515075	336.355	62.5
12:24:21.633	203.48	0.0980315	336.356	62.5
12:24:21.643	203.49	0.147195	336.356	62.5
12:24:21.653	203.5	0.188602	336.357	62.5
12:24:21.663	203.51	0.208669	336.357	272.727
12:24:21.673	203.52	0.198439	336.358	272.727
12:24:21.683	203.53	0.157238	336.358	272.727
12:24:21.693	203.54	0.115327	336.359	272.727
12:24:21.703	203.55	0.0882282	336.359	272.727
12:24:21.713	203.56	0.0714241	336.36	272.727
12:24:21.723	203.57	0.0299049	336.36	272.727
12:24:21.733	203.58	-0.0118627	336.361	272.727
12:24:21.743	203.59	-0.0177658	336.361	272.727
12:24:21.753	203.6	-0.0106853	336.362	272.727
12:24:21.763	203.61	0.00376247	336.363	272.727
12:24:21.773	203.62	0.0187834	336.363	272.727
12:24:21.783	203.63	0.0311492	336.364	272.727
12:24:21.793	203.64	0.0420314	336.365	272.727
12:24:21.803	203.65	0.0543883	336.365	272.727
12:24:21.813	203.66	0.059567	336.366	272.727
12:24:21.823	203.67	0.0751751	336.367	272.727
12:24:21.833	203.68	0.106859	336.367	272.727
12:24:21.843	203.69	0.110197	336.368	272.727
12:24:21.853	203.7	0.0653967	336.369	272.727
12:24:21.863	203.71	0.0362803	336.37	272.727
12:24:21.873	203.72	0.106642	336.37	272.727
12:24:21.883	203.73	0.161655	336.371	400
12:24:21.893	203.74	0.0937398	336.372	400
12:24:21.903	203.75	-0.0596878	336.373	400
12:24:21.913	203.76	-0.0646061	336.374	400
12:24:21.923	203.77	0.073892	336.375	400
12:24:21.933	203.78	0.0687099	336.376	400
12:24:21.943	203.79	-0.0775901	336.377	400
12:24:21.953	203.8	-0.100962	336.378	400
12:24:21.963	203.81	0.00224992	336.379	400
12:24:21.973	203.82	0.0484097	336.38	400
12:24:21.983	203.83	0.0448442	336.381	400
12:24:21.993	203.84	0.0571978	336.382	400
12:24:22.003	203.85	0.0992939	336.383	400
12:24:22.013	203.86	0.131337	336.384	400
12:24:22.023	203.87	0.156099	336.385	400
12:24:22.033	203.88	0.165189	336.386	105.263
12:24:22.043	203.89	0.164045	336.387	105.263
12:24:22.053	203.9	0.127208	336.388	105.263
12:24:22.063	203.91	0.0703967	336.39	105.263
12:24:22.073	203.92	0.0218191	336.391	105.263
12:24:22.083	203.93	-0.0277704	336.392	105.263
12:24:22.093	203.94	-0.0716539	336.393	105.263
12:24:22.103	203.95	-0.107598	336.395	105.263
12:24:22.113	203.96	-0.103819	336.396	105.263
12:24:22.123	203.97	-0.0501869	336.397	105.263
12:24:22.133	203.98	0.00172284	336.399	105.263
12:24:22.143	203.99	0.0126749	336.4	105.263
12:24:22.153	204	0.00520102	336.401	105.263
12:24:22.163	204.01	-0.00709729	336.403	105.263
12:24:22.173	204.02	-0.0105729	336.404	105.263
12:24:22.183	204.03	-0.017386	336.405	105.263
12:24:22.193	204.04	-0.0148314	336.407	105.263
12:24:22.203	204.05	-0.0171189	336.408	105.263
12:24:22.213	204.06	-0.0197436	336.409	105.263
12:24:22.223	204.07	-0.0183026	336.411	105.263
12:24:22.233	204.08	0.00908852	336.412	105.263
12:24:22.243	204.09	0.0366121	336.414	105.263
12:24:22.253	204.1	0.0257567	336.415	105.263
12:24:22.263	204.11	0.00461189	336.416	105.263
12:24:22.273	204.12	-0.0174177	336.418	105.263
12:24:22.283	204.13	-0.0167896	336.419	105.263
12:24:22.293	204.14	-0.0178133	336.421	105.263
12:24:22.303	204.15	-0.0411076	336.422	105.263
12:24:22.313	204.16	-0.0727261	336.424	105.263
12:24:22.323	204.17	-0.104389	336.425	105.263
12:24:22.333	204.18	-0.111871	336.426	105.263
12:24:22.343	204.19	-0.0890361	336.428	105.263
12:24:22.353	204.2	-0.0647781	336.429	105.263
12:24:22.363	204.21	-0.0247448	336.431	105.263
12:24:22.373	204.22	-0.00140711	336.432	105.263
12:24:22.383	204.23	-0.0179389	336.433	105.263
12:24:22.393	204.24	-0.0404856	336.435	105.263
12:24:22.403	204.25	-0.0572394	336.436	105.263
12:24:22.413	204.26	-0.0676138	336.438	105.263
12:24:22.423	204.27	-0.064076	336.439	105.263
12:24:22.433	204.28	-0.0366788	336.44	105.263
12:24:22.443	204.29	-0.00465508	336.442	105.263
12:24:22.453	204.3	0.0110416	336.443	105.263
12:24:22.463	204.31	0.0180433	336.444	105.263
12:24:22.473	204.32	0.0290063	336.445	105.263
12:24:22.483	204.33	0.0290853	336.447	105.263
12:24:22.493	204.34	0.0403996	336.448	105.263
12:24:22.503	204.35	0.0473776	336.449	105.263
12:24:22.513	204.36	0.0370803	336.451	105.263
12:24:22.523	204.37	0.0147037	336.452	105.263
12:24:22.533	204.38	-0.0148932	336.453	105.263
12:24:22.543	204.39	-0.0466514	336.454	105.263
12:24:22.553	204.4	-0.0672496	336.455	105.263
12:24:22.563	204.41	-0.0520817	336.457	105.263
12:24:22.573	204.42	-0.0063292	336.458	105.263
12:24:22.583	204.43	0.0516066	336.459	105.263
12:24:22.593	204.44	0.10866	336.46	105.263
12:24:22.603	204.45	0.130218	336.461	33.5196
12:24:22.613	204.46	0.117796	336.462	33.5196
12:24:22.623	204.47	0.0863512	336.463	33.5196
12:24:22.633	204.48	0.0630849	336.464	33.5196
12:24:22.643	204.49	0.0361978	336.465	33.5196
12:24:22.653	204.5	0.0158255	336.466	33.5196
12:24:22.663	204.51	0.0033113	336.467	33.5196
12:24:22.673	204.52	-0.00999307	336.468	33.5196
12:24:22.683	204.53	-0.0150117	336.469	33.5196
12:24:22.693	204.54	-0.00848301	336.47	33.5196
12:24:22.703	204.55	-0.00277595	336.471	33.5196
12:24:22.713	204.56	0.0082492	336.472	33.5196
12:24:22.723	204.57	0.0167488	336.473	33.5196
12:24:22.733	204.58	0.0158996	336.474	33.5196
12:24:22.743	204.59	-0.00474693	336.474	33.5196
